mechanism,severity,beam_cm,target_class,distance_crack_cm,distance_wear_cm,crack_mask,wear_mask,FC_Hz,FRMS_Hz,FRVF_Hz,m0,m1,m2,a1,a2,a3,a4,a5,f1_Hz,f2_Hz,f3_Hz,f4_Hz,f5_Hz,file_path,folder_all,all_index,segment_id,t0,t1
healthy,none,10.0,0,0.0,0.0,0,0,18.43601969671069,36.66560898746067,31.693533412414784,0.0034800059835066346,0.06415745885659938,4.678404794854482,0.02268810989253424,0.014767596418317278,0.010885963378157351,0.0042202758888098355,0.003497786329183678,57.99999999999995,58.39999999999995,57.599999999999945,57.199999999999946,58.79999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0095\F0095CH1.CSV,ALL0095,95,1,0.0,2.498
healthy,none,10.0,0,0.0,0.0,0,0,13.817672046667244,31.449501662850654,28.251426407393964,0.005278353611691584,0.0729345591526959,5.220667302378369,0.023484197392760968,0.01570166016469508,0.01195647709635652,0.005332822960437877,0.004227989126125656,58.00000000000639,58.40000000000643,57.60000000000634,57.2000000000063,58.80000000000648,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0095\F0095CH1.CSV,ALL0095,95,2,2.5,4.998
healthy,none,10.0,0,0.0,0.0,0,0,18.336396847768548,37.01569409724982,32.15490880320327,0.003683674490610117,0.06754531731782876,5.04722936893278,0.02243673604605248,0.015175308080189015,0.012167248792248501,0.004355384644102769,0.004245141194457592,57.99999999999995,58.39999999999995,57.599999999999945,57.199999999999946,58.79999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0096\F0096CH1.CSV,ALL0096,96,1,0.0,2.498
healthy,none,10.0,0,0.0,0.0,0,0,12.99745595081558,31.02978346204998,28.17647246388943,0.004804817215337832,0.062450400108073845,4.626306059728712,0.021845563345301074,0.014963043807041897,0.010741730933101797,0.003909287422255676,0.0038569202762409015,58.00000000000639,58.40000000000643,57.60000000000634,57.2000000000063,58.80000000000648,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0096\F0096CH1.CSV,ALL0096,96,2,2.5,4.998
healthy,none,10.0,0,0.0,0.0,0,0,12.139961376510811,29.79224004287752,27.206596710159477,0.005401922205372249,0.0655791269321352,4.794624966938285,0.021637369159500246,0.014518718792680652,0.011452807630804827,0.0048210344656470375,0.004356334757648883,57.99999999999995,58.39999999999995,57.599999999999945,57.199999999999946,58.79999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0097\F0097CH1.CSV,ALL0097,97,1,0.0,2.498
healthy,none,10.0,0,0.0,0.0,0,0,13.600507543070355,34.04924195734229,31.21501357424861,0.002714032765858683,0.036912223104201114,3.146516269665227,0.016696024706866226,0.010512341048445535,0.0072184165935352575,0.0020003866781542405,0.0016428681382333957,58.00000000000639,58.40000000000643,57.60000000000634,57.2000000000063,59.20000000000652,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0097\F0097CH1.CSV,ALL0097,97,2,2.5,4.998
healthy,none,10.0,0,0.0,0.0,0,0,18.084715573913968,36.77510951208536,32.02111400680033,0.0032540433078349414,0.05884844768739309,4.400796413394454,0.02016088717222502,0.014435192141602509,0.011419662545167268,0.004466724981132233,0.004318519974830877,57.99999999999995,58.39999999999995,57.599999999999945,57.199999999999946,58.79999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0098\F0098CH1.CSV,ALL0098,98,1,0.0,2.498
healthy,none,10.0,0,0.0,0.0,0,0,8.535600454484513,26.243769132265374,24.816908412391914,0.004728801672587927,0.04036316170570863,3.256893197874584,0.017387458231121776,0.011628597233572952,0.007835209013840097,0.002830618775944635,0.0020222611908092833,58.00000000000639,58.40000000000643,57.60000000000634,57.2000000000063,58.80000000000648,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0098\F0098CH1.CSV,ALL0098,98,2,2.5,4.998
healthy,none,10.0,0,0.0,0.0,0,0,14.436555270808658,31.865317165727525,28.407469264003364,0.005401511138506208,0.07797921409693347,5.484685973269924,0.023480934796581563,0.016446815332729705,0.012983098518563841,0.0058069815851307304,0.005641552061670068,57.99999999999995,58.39999999999995,57.599999999999945,58.79999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0099\F0099CH1.CSV,ALL0099,99,1,0.0,2.498
healthy,none,10.0,0,0.0,0.0,0,0,18.414302210561136,37.89959472211011,33.125409494802014,0.0032124600507655934,0.05915521021415221,4.614311055069323,0.02019702462199621,0.013902047653757589,0.011209668214117481,0.004439877499938567,0.004339471669940453,58.00000000000639,58.40000000000643,57.60000000000634,57.2000000000063,58.80000000000648,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\healthy\ALL0099\F0099CH1.CSV,ALL0099,99,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,19.011094750783247,37.48966497830244,32.3118129569063,0.0035404588409879167,0.06730799848726952,4.976026319384562,0.021545716656194015,0.014270019692773923,0.013625207279545649,0.007662799493902429,0.006201740355068398,55.199999999999946,55.59999999999995,54.79999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0000\F0000CH1.CSV,ALL0000,0,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,13.302791805420075,30.883547194982533,27.87165616762596,0.005177709527140795,0.06887799186849403,4.938465626349567,0.02099236858267277,0.01546649690134455,0.013544520361131747,0.00676720275602192,0.005199407501560668,55.20000000000608,54.80000000000604,55.60000000000612,56.00000000000617,54.40000000000599,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0000\F0000CH1.CSV,ALL0000,0,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,20.078841273127768,38.50804902578367,32.858940532231095,0.0036232104110569033,0.07274986674275558,5.372749441704768,0.023242671566865096,0.014169711447027913,0.013873550339550724,0.008242833313451138,0.005888266811971005,55.199999999999946,54.79999999999995,55.59999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0001\F0001CH1.CSV,ALL0001,1,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,16.643703039850237,34.162911870644905,29.834404579323024,0.005515004159327176,0.09179009149138041,6.436586433729863,0.02447951606089925,0.01771602347109576,0.014666985420469684,0.010669585058936308,0.007917420558980271,55.20000000000608,55.60000000000612,54.80000000000604,56.00000000000617,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0001\F0001CH1.CSV,ALL0001,1,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,18.038916817330158,35.740605515257876,30.854308656243216,0.004955658112792191,0.08939470447178569,6.330312490549998,0.02438196883249328,0.01735969754064242,0.013463826364633256,0.010898844981888648,0.007815943387716752,55.199999999999946,55.59999999999995,54.79999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0002\F0002CH1.CSV,ALL0002,2,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,21.617135900956963,38.82648545981918,32.252060532640506,0.0045531055905248105,0.09842510232178174,6.863788343095494,0.025277535565388837,0.0183989476210372,0.015744983619277883,0.01102359898139615,0.007299860194536246,55.20000000000608,55.60000000000612,54.80000000000604,56.00000000000617,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0002\F0002CH1.CSV,ALL0002,2,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,22.400598065894933,42.83500613975173,36.51097036895612,0.002895545207422788,0.06486194437310625,5.3128556562849365,0.021746032282701402,0.013704006555827082,0.011961288342894116,0.0057695820183419596,0.004338090517689004,55.199999999999946,54.79999999999995,55.59999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0003\F0003CH1.CSV,ALL0003,3,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,16.126682444578464,34.782911343271365,30.818517726289183,0.006412727654356587,0.10341602248537521,7.758444462040831,0.02558664923354985,0.01839392216587225,0.015732859776747567,0.010105297676283436,0.007320421283971753,55.20000000000608,55.60000000000612,54.80000000000604,56.00000000000617,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0003\F0003CH1.CSV,ALL0003,3,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,36.31963830832077,56.42513391007983,43.181936153016565,0.0025840583011531196,0.09385206286549512,8.22711380277757,0.024105700282938847,0.015692281900768115,0.015635640555689816,0.008916399520753376,0.0056972565007323075,55.199999999999946,54.79999999999995,55.59999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0004\F0004CH1.CSV,ALL0004,4,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,12.27236642037037,32.05034237985744,29.60765896031383,0.00757352563966969,0.09294508174409633,7.7797106845211115,0.024272701019729524,0.015531775351712887,0.014750076608364705,0.008721540093745825,0.006224628495246037,55.20000000000608,55.60000000000612,54.80000000000604,56.00000000000617,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0004\F0004CH1.CSV,ALL0004,4,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,17.232909046394255,34.00723793850711,29.317555798615626,0.006180796813191426,0.10651310931597131,7.148043503300951,0.024325434708974265,0.02025706239870847,0.013549622541865668,0.013255685588098245,0.010577173229788104,55.199999999999946,55.59999999999995,55.99999999999995,54.79999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0005\F0005CH1.CSV,ALL0005,5,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,27.13970750961685,43.58388190914133,34.102654421062645,0.0037409738931096564,0.10152893726010873,7.106184774184104,0.023944855505973382,0.01977713652481449,0.013146514564307042,0.012726261186603862,0.00933936297581184,55.20000000000608,55.60000000000612,54.80000000000604,56.00000000000617,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0005\F0005CH1.CSV,ALL0005,5,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,49.84734740204726,58.943592711888634,31.45773480027803,0.0016380165446578969,0.08165077975186324,5.6910380673683925,0.023176050899671907,0.0165912953970372,0.013254563024640634,0.010727293833056152,0.00797843620499258,55.199999999999946,55.59999999999995,54.79999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0006\F0006CH1.CSV,ALL0006,6,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,8.275099522036097,23.715745237603098,22.225195163941578,0.010422950480535532,0.08625095253968548,5.862248540221068,0.023063676844710224,0.016390822437228118,0.013206973953369259,0.010838537337456305,0.007372088244595598,55.20000000000608,55.60000000000612,54.80000000000604,56.00000000000617,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0006\F0006CH1.CSV,ALL0006,6,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,16.215085142823288,34.061395615273845,29.954126344648873,0.004853561762681489,0.07870091722783182,5.630998836707105,0.023291325370418538,0.015731948945750744,0.013423445895607622,0.009613633774667119,0.00593710351659588,55.199999999999946,55.59999999999995,54.79999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0007\F0007CH1.CSV,ALL0007,7,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,21.711666835955825,37.888528407693165,31.05067001056544,0.004630720455259068,0.10054065973503057,6.647587150853646,0.024795006482164258,0.019386347878697932,0.01310622022372871,0.01298533591382892,0.009636103593333539,55.20000000000608,55.60000000000612,56.00000000000617,54.80000000000604,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0007\F0007CH1.CSV,ALL0007,7,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,17.089915729085924,34.40627195038834,29.861787118269074,0.004768575985750088,0.08149456174421184,5.64499995519441,0.023754107929447762,0.016412773601096654,0.012421440721737674,0.010348204347932858,0.007819000193922678,55.199999999999946,55.59999999999995,54.79999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0008\F0008CH1.CSV,ALL0008,8,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,19.834959441901443,37.05016818385557,31.2935991280982,0.004415171671079888,0.0875747510249018,6.06077221468549,0.024103851698928678,0.017190195966465396,0.013746546573670084,0.010828335110511738,0.007595964777724084,55.20000000000608,55.60000000000612,54.80000000000604,56.00000000000617,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0008\F0008CH1.CSV,ALL0008,8,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,24.827878541104013,41.69365801550125,33.49533647930348,0.003471825326040905,0.08619805751087244,6.035286157754579,0.0237314461211103,0.017283489504786895,0.013600243205601643,0.010800627731003373,0.007765393564353895,55.199999999999946,55.59999999999995,54.79999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0009\F0009CH1.CSV,ALL0009,9,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,18.005072908915878,34.548725377258215,29.486128513893267,0.006611219747053876,0.11903549356256943,7.891247258205685,0.025516780352237485,0.021580058172639183,0.014969980423760446,0.0139115710190347,0.011112279812038123,55.20000000000608,55.60000000000612,56.00000000000617,54.80000000000604,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0009\F0009CH1.CSV,ALL0009,9,2,2.5,4.998
crack,slight,10.0,1,1.5,0.0,1,0,14.91953550519132,32.17507498840283,28.50689233884818,0.005961538284677247,0.08894338210379954,6.171595771866559,0.023723635780643904,0.017420294647523243,0.01364851359830073,0.011412570492542573,0.008423562059917527,55.199999999999946,55.59999999999995,54.79999999999995,55.99999999999995,56.39999999999995,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0010\F0010CH1.CSV,ALL0010,10,1,0.0,2.498
crack,slight,10.0,1,1.5,0.0,1,0,29.62257434634682,43.957611669676474,32.47729534301206,0.004241783288097759,0.12565254081276733,8.196277481484994,0.026152512295177177,0.02242256168551638,0.015951053043304506,0.013297900726513632,0.012247206749368115,55.20000000000608,55.60000000000612,56.00000000000617,54.80000000000604,56.40000000000621,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\crack\1-slight\slightdamage_1.5cm_beam10cm\ALL0010\F0010CH1.CSV,ALL0010,10,2,2.5,4.998
